track_popularity,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,key,mode
0,0.612,0.665,-4.519,0.0292,0.0119,0.0,0.0928,0.384,99.989,283680,11,0
15,0.451,0.839,-2.506,0.0448,0.000484,0.0,0.0992,0.368,140.175,187286,8,1
39,0.576,0.399,-9.617,0.0287,0.487,0.0,0.103,0.111,119.992,213133,9,0
48,0.587,0.881,-1.316,0.0397,0.0114,0.00146,0.326,0.221,94.984,328421,2,1
21,0.646,0.826,-5.635,0.0303,0.373,0.749,0.0688,0.853,150.077,205450,11,1
53,0.673,0.795,-6.21,0.0309,0.0555,0.0111,0.117,0.437,105.025,180571,2,1
24,0.58,0.448,-9.885,0.0513,0.184,0.00532,0.119,0.0917,124.923,199646,5,0
24,0.474,0.794,-6.292,0.0476,0.000989,0.709,0.218,0.231,139.024,190973,2,1
29,0.597,0.924,-4.46,0.0464,0.0387,0.0,0.143,0.581,99.97,216240,11,0
34,0.5,0.69,-7.542,0.032,0.0379,0.0135,0.104,0.179,96.971,264742,11,1
30,0.669,0.798,-4.72,0.0591,0.00701,0.017,0.0755,0.483,139.938,234857,11,1
0,0.679,0.83,-5.461,0.0423,0.00772,0.000209,0.102,0.592,113.906,233982,9,1
29,0.235,0.481,-8.212,0.0583,0.0299,1.44e-05,0.0539,0.0949,74.995,250748,2,1
0,0.685,0.696,-5.697,0.0533,0.0299,0.00144,0.0662,0.95,89.976,215613,5,0
0,0.632,0.596,-8.156,0.0319,0.0227,0.046,0.117,0.553,118.972,210000,9,1
25,0.617,0.871,-4.909,0.0458,0.1,0.0,0.109,0.775,107.002,179020,0,1
2,0.589,0.846,-5.455,0.0377,0.069,0.00125,0.0904,0.704,122.0,266173,5,1
0,0.464,0.903,-4.072,0.0527,0.00226,0.0336,0.111,0.461,174.082,206891,9,1
29,0.516,0.886,-6.852,0.0286,0.00827,0.0119,0.264,0.748,147.96,262703,0,1
22,0.646,0.751,-5.246,0.0683,0.0437,3.8e-05,0.112,0.879,172.04,214411,10,1
36,0.608,0.931,-4.038,0.119,0.305,6.45e-06,0.124,0.632,194.025,183637,6,1
24,0.611,0.369,-10.412,0.0811,0.657,0.0,0.112,0.362,80.111,187014,10,1
41,0.703,0.731,-6.643,0.0379,0.0441,0.0618,0.152,0.596,109.989,235755,11,1
41,0.794,0.72,-5.186,0.0653,0.359,6.3e-05,0.296,0.384,99.962,199200,6,1
0,0.729,0.754,-5.063,0.0322,0.03,0.000757,0.234,0.627,105.987,205094,0,1
32,0.555,0.67,-8.606,0.035,0.01,0.513,0.313,0.165,95.011,221860,10,0
18,0.736,0.534,-10.441,0.028,0.0903,0.0752,0.0787,0.583,116.99,215385,9,0
2,0.7,0.78,-7.598,0.151,0.591,4.68e-05,0.224,0.466,89.991,215760,9,0
3,0.613,0.628,-6.651,0.0524,0.57,0.0157,0.323,0.491,100.019,211340,5,1
0,0.555,0.616,-6.049,0.0311,0.00236,0.014,0.0993,0.222,101.985,222403,0,1
52,0.541,0.982,-4.908,0.107,0.00767,0.000765,0.291,0.722,104.03,308360,2,1
31,0.728,0.634,-4.388,0.0438,0.209,1.05e-05,0.0805,0.932,128.075,231172,4,1
0,0.573,0.901,-6.263,0.0325,0.0269,0.433,0.0741,0.468,100.018,242005,7,1
48,0.552,0.647,-9.247,0.035,0.0581,0.000539,0.0949,0.381,157.945,350886,10,0
1,0.47,0.834,-9.156,0.0368,6.54e-05,0.00095,0.372,0.184,162.91,324018,0,0
44,0.566,0.628,-11.216,0.0716,0.153,0.12,0.0558,0.554,176.126,186435,0,1
39,0.487,0.734,-5.506,0.063,0.18,0.0,0.0997,0.308,171.987,196911,0,1
0,0.483,0.608,-10.541,0.0539,0.886,0.0153,0.107,0.166,142.016,228120,2,1
0,0.785,0.665,-6.137,0.0449,0.0302,2.65e-05,0.247,0.769,129.037,249573,6,1
33,0.761,0.868,-3.804,0.051,0.126,4.41e-06,0.0734,0.708,114.017,237430,11,1
45,0.682,0.699,-5.816,0.0357,0.0808,0.0227,0.0846,0.831,104.999,218807,9,0
26,0.556,0.828,-5.344,0.0276,0.0245,0.0133,0.129,0.578,89.998,185773,6,1
45,0.375,0.657,-6.661,0.0251,0.0161,0.00115,0.13,0.182,96.041,223440,8,0
51,0.667,0.796,-4.653,0.031,0.0173,0.000471,0.116,0.666,88.479,206067,1,1
0,0.616,0.88,-3.59,0.042,0.0521,0.000717,0.0539,0.751,94.011,182518,1,1
34,0.784,0.804,-5.571,0.0401,0.214,0.00249,0.572,0.668,102.455,144379,4,0
37,0.52,0.812,-6.272,0.0582,0.0294,0.00119,0.0852,0.153,140.029,324547,2,0
17,0.446,0.651,-4.348,0.0287,0.0068,0.164,0.195,0.138,101.141,312693,4,1
36,0.64,0.926,-7.866,0.0392,0.273,0.882,0.403,0.818,119.976,150000,0,1
0,0.416,0.787,-4.219,0.0457,0.186,0.00351,0.169,0.437,95.45,211573,3,1
47,0.53,0.79,-4.446,0.0369,0.000373,0.000742,0.244,0.577,84.011,217440,5,1
64,0.509,0.803,-4.903,0.0558,0.0917,0.0135,0.109,0.239,185.922,242507,5,1
61,0.452,0.889,-3.838,0.0379,0.312,0.8,0.558,0.591,145.056,153133,4,1
58,0.667,0.667,-10.578,0.0346,0.453,0.00361,0.703,0.504,118.952,181000,9,1
46,0.551,0.736,-5.75,0.037,0.00327,0.0,0.101,0.588,95.09,184680,7,1
54,0.568,0.846,-5.227,0.068,0.466,0.000406,0.0901,0.398,80.019,203631,10,1
43,0.672,0.396,-9.489,0.0349,0.474,0.0,0.0921,0.458,130.015,184960,2,0
75,0.689,0.739,-5.81,0.026,1.51e-05,0.509,0.064,0.578,120.423,233867,2,1
69,0.422,0.609,-6.361,0.0335,0.0114,4.76e-06,0.108,0.0911,107.34,230011,11,0
0,0.803,0.673,-6.338,0.047,0.191,0.000646,0.0953,0.552,96.997,258853,11,1
65,0.701,0.417,-7.818,0.0329,0.0888,0.000648,0.375,0.186,95.003,194840,6,0
10,0.699,0.601,-6.48,0.0304,0.0972,1.17e-05,0.562,0.434,98.04,252013,0,1
45,0.759,0.474,-10.602,0.0423,0.744,0.00167,0.362,0.723,100.007,168019,11,0
0,0.702,0.447,-10.266,0.13,0.902,2.12e-06,0.0958,0.354,75.437,223846,8,1
0,0.46,0.768,-5.827,0.193,0.0176,0.0,0.0661,0.6,150.061,216093,9,0
1,0.738,0.718,-5.905,0.0606,0.00725,0.0,0.127,0.491,100.055,190907,8,1
56,0.617,0.39,-8.681,0.062,0.951,5.82e-06,0.128,0.381,141.953,203583,0,1
58,0.823,0.52,-12.873,0.0831,0.364,0.00434,0.0772,0.685,111.028,181633,5,0
65,0.662,0.614,-9.621,0.204,0.158,0.00019,0.126,0.616,160.068,180952,4,1
54,0.586,0.659,-12.256,0.196,0.844,5.32e-05,0.313,0.715,155.357,170975,10,1
55,0.726,0.618,-4.843,0.123,0.0595,4.43e-05,0.151,0.923,161.962,209058,0,1
79,0.558,0.559,-9.222,0.0959,0.371,7.49e-06,0.109,0.62,78.558,180387,6,1
81,0.575,0.714,-5.247,0.0596,0.395,0.0,0.115,0.32,144.982,262231,6,1
59,0.489,0.683,-6.32,0.0295,0.099,8.84e-06,0.637,0.133,83.993,318373,0,1
50,0.437,0.785,-5.781,0.0277,0.00461,6.95e-05,0.231,0.58,180.922,260267,8,1
76,0.775,0.573,-4.933,0.0585,0.495,0.0,0.126,0.667,101.925,171806,11,1
68,0.545,0.907,-5.852,0.0416,0.0583,0.0,0.102,0.44,114.523,220707,7,1
63,0.399,0.468,-8.646,0.0336,0.244,0.000168,0.103,0.249,111.884,238480,2,1
65,0.678,0.575,-7.086,0.123,0.101,9.38e-06,0.116,0.367,100.007,241867,1,1
39,0.571,0.307,-17.542,0.0383,0.689,0.926,0.128,0.447,129.227,203651,4,0
80,0.692,0.394,-8.745,0.207,0.472,0.000191,0.117,0.324,89.936,170852,11,0
66,0.794,0.493,-7.257,0.0563,0.212,0.0133,0.13,0.626,92.026,201434,5,1
62,0.562,0.437,-10.229,0.052,0.219,2.18e-05,0.0806,0.15,124.852,277506,0,1
58,0.511,0.472,-9.277,0.091,0.534,0.614,0.11,0.0399,127.978,258969,4,1
71,0.834,0.472,-7.777,0.0873,0.412,6.76e-05,0.0836,0.517,107.014,244747,5,0
78,0.507,0.48,-5.418,0.0266,0.449,0.0,0.147,0.35,86.046,204427,5,1
33,0.679,0.562,-10.841,0.0351,0.891,0.352,0.137,0.192,87.953,198068,3,1
39,0.577,0.572,-8.908,0.114,0.141,4.02e-05,0.209,0.394,166.099,205707,1,1
52,0.924,0.386,-8.183,0.0548,0.755,0.00253,0.118,0.424,108.957,179125,9,1
22,0.74,0.716,-5.796,0.0609,0.207,3.51e-06,0.0926,0.804,117.977,245933,6,0
75,0.739,0.448,-10.28,0.138,0.189,0.0,0.118,0.553,81.044,206533,10,0
79,0.524,0.364,-10.209,0.0367,0.808,0.0,0.1,0.436,75.24,209831,7,1
0,0.671,0.514,-7.358,0.0323,0.109,1.32e-05,0.088,0.395,167.984,240000,0,1
58,0.438,0.206,-14.173,0.0461,0.94,0.00439,0.107,0.434,155.049,217700,0,1
67,0.487,0.458,-7.761,0.0371,0.552,0.0257,0.117,0.207,115.989,270413,4,0
77,0.737,0.408,-7.941,0.104,0.802,0.0,0.171,0.374,127.921,190348,5,1
79,0.384,0.765,-4.463,0.0579,0.646,0.00352,0.522,0.567,129.903,252231,6,1
70,0.431,0.669,-10.065,0.035,0.0252,0.0433,0.117,0.855,203.906,172941,2,1
60,0.48,0.0436,-22.849,0.0637,0.944,9.42e-05,0.126,0.133,79.189,198808,0,1
52,0.672,0.739,-5.747,0.0695,0.551,0.046,0.182,0.685,100.004,232200,11,0
55,0.756,0.469,-8.491,0.469,0.625,0.0,0.129,0.623,139.85,236491,6,0
1,0.56,0.342,-11.07,0.0326,0.864,0.00164,0.0964,0.293,153.655,312287,9,1
48,0.629,0.272,-15.511,0.0388,0.869,6.92e-06,0.0938,0.579,87.23,129682,0,1
47,0.53,0.0512,-26.279,0.0509,0.958,0.0,0.0838,0.19,88.615,177562,9,0
0,0.449,0.115,-10.706,0.0507,0.93,0.0,0.108,0.19,165.952,190680,9,0
0,0.631,0.772,-5.36,0.0649,0.131,0.0,0.126,0.439,89.996,204133,0,1
0,0.697,0.706,-4.279,0.0739,0.506,0.0,0.107,0.721,91.038,233736,0,1
76,0.826,0.188,-12.181,0.0883,0.882,2.83e-06,0.103,0.205,130.022,204770,0,1
1,0.693,0.421,-7.735,0.0386,0.59,0.0217,0.0838,0.259,124.062,168387,7,1
68,0.602,0.601,-8.521,0.0411,0.0367,0.00459,0.312,0.858,122.013,198000,9,1
39,0.52,0.567,-8.984,0.0652,0.0479,1.61e-06,0.0934,0.529,80.525,243120,5,0
78,0.575,0.33,-6.557,0.031,0.416,0.0,0.0872,0.277,95.801,217213,7,1
71,0.537,0.383,-6.528,0.0247,0.747,0.00025,0.356,0.339,104.252,227200,2,1
76,0.9,0.316,-8.797,0.332,0.684,0.0771,0.0853,0.844,129.914,107077,9,1
53,0.548,0.63,-6.1,0.0343,0.0111,0.000721,0.128,0.338,75.972,180789,5,1
65,0.597,0.771,-10.717,0.0394,0.0111,4.68e-06,0.0987,0.811,104.008,186681,5,1
67,0.674,0.616,-3.471,0.0272,0.512,2.1e-06,0.331,0.551,94.934,230625,7,1
1,0.708,0.38,-9.088,0.0948,0.763,0.0,0.123,0.217,113.1,255929,3,1
67,0.798,0.556,-8.597,0.0303,0.527,0.000353,0.0959,0.627,109.994,236727,11,1
57,0.399,0.578,-3.298,0.0456,0.674,0.0,0.132,0.433,80.22,248854,3,0
2,0.878,0.436,-11.184,0.558,0.306,0.0,0.112,0.861,148.94,165267,3,1
72,0.54,0.439,-8.591,0.115,0.635,1.93e-05,0.0993,0.371,167.908,209547,10,1
38,0.804,0.467,-10.345,0.042,0.554,0.00188,0.101,0.368,119.648,260760,0,0
53,0.41,0.648,-4.469,0.0362,0.503,0.0,0.219,0.337,60.391,256333,7,1
74,0.559,0.578,-9.54,0.151,0.79,0.000522,0.324,0.239,79.938,320720,8,1
59,0.755,0.527,-14.475,0.0656,0.0881,0.00653,0.202,0.362,107.729,217500,5,1
80,0.756,0.609,-7.927,0.0544,0.217,0.00474,0.096,0.537,117.023,155720,3,1
75,0.61,0.305,-14.037,0.053,0.653,0.0,0.103,0.222,113.818,206975,4,1
62,0.725,0.418,-8.799,0.0309,0.346,1.01e-06,0.0658,0.378,77.923,293347,9,1
64,0.505,0.458,-7.87,0.0392,0.217,0.0,0.116,0.17,123.922,301773,7,1
77,0.567,0.388,-9.579,0.0384,0.782,0.000309,0.248,0.452,116.362,249191,9,0
39,0.51,0.294,-8.24,0.0565,0.283,0.0,0.0825,0.396,121.442,159150,1,0
33,0.717,0.543,-8.536,0.062,0.358,0.0104,0.0906,0.55,82.974,163374,1,1
48,0.476,0.652,-5.247,0.101,0.033,0.0,0.217,0.357,182.597,169180,11,1
49,0.677,0.388,-6.697,0.0406,0.731,0.0,0.154,0.419,119.069,209747,8,1
56,0.465,0.714,-6.611,0.0317,0.00591,0.624,0.16,0.294,140.026,260571,11,0
36,0.333,0.679,-6.09,0.415,0.00154,0.157,0.172,0.0531,89.968,276867,9,1
72,0.671,0.916,-4.014,0.0397,0.0282,0.00762,0.24,0.803,126.01,189127,6,0
74,0.506,0.805,-4.119,0.0469,0.00711,0.00193,0.0856,0.383,126.008,227074,1,1
1,0.576,0.864,-4.287,0.0527,0.0832,0.0,0.241,0.425,126.021,206814,0,0
14,0.583,0.732,-5.728,0.0457,0.00312,9.86e-06,0.269,0.276,145.992,213428,11,0
44,0.708,0.581,-9.521,0.0557,0.323,0.0206,0.0961,0.329,99.987,202467,6,1
55,0.44,0.623,-8.228,0.0316,0.000856,0.0586,0.103,0.0563,140.006,258800,0,1
51,0.423,0.746,-6.912,0.0582,0.0385,1.33e-05,0.21,0.214,139.804,247422,0,1
3,0.487,0.68,-8.497,0.0408,0.000599,0.0339,0.144,0.0752,94.46,324807,7,0
47,0.694,0.739,-2.078,0.0742,0.517,0.00102,0.128,0.563,119.965,211130,8,1
39,0.468,0.931,-3.554,0.19,0.195,0.00145,0.125,0.153,145.103,231759,7,0
42,0.531,0.907,-2.977,0.0478,0.0128,0.0,0.355,0.316,154.861,237575,0,1
40,0.797,0.722,-6.846,0.0401,0.212,0.06,0.105,0.233,120.036,339000,7,0
18,0.71,0.695,-7.008,0.0405,0.148,1.35e-06,0.132,0.455,120.007,205470,0,1
39,0.384,0.765,-1.826,0.0522,0.602,0.000266,0.197,0.429,83.454,211088,1,1
62,0.69,0.857,-5.613,0.0405,0.0557,0.11,0.0341,0.409,136.99,213340,10,1
57,0.481,0.687,-6.748,0.0699,0.238,0.11,0.107,0.188,145.971,270257,7,0
58,0.407,0.925,-4.155,0.0747,0.0113,0.0025,0.192,0.119,151.993,214733,11,0
63,0.514,0.924,-5.417,0.052,0.000208,0.805,0.0684,0.0675,151.994,224211,8,1
44,0.591,0.828,-4.155,0.04,0.00927,0.0,0.328,0.3,154.965,232302,5,0
47,0.662,0.848,-4.304,0.261,0.185,0.00572,0.132,0.575,88.999,224120,4,0
68,0.57,0.763,-4.137,0.0573,0.0857,2.49e-06,0.0932,0.43,150.088,239853,1,1
63,0.747,0.491,-6.043,0.0639,0.197,1.77e-05,0.0837,0.827,145.034,266483,6,1
39,0.687,0.736,-7.481,0.106,0.165,0.00502,0.0711,0.449,101.151,226049,10,1
67,0.507,0.665,-7.598,0.0474,0.0144,0.0,0.0759,0.4,126.879,213338,0,1
49,0.945,0.546,-6.109,0.0519,0.119,0.000519,0.121,0.962,120.004,197467,8,1
0,0.59,0.942,-3.595,0.0539,0.00227,0.215,0.279,0.834,139.991,224347,7,1
0,0.606,0.877,-6.725,0.0554,0.085,6.07e-06,0.26,0.876,167.848,190280,11,1
53,0.472,0.881,-5.252,0.0524,0.0876,0.0,0.0698,0.502,178.858,232747,2,1
25,0.693,0.675,-5.855,0.0281,0.00933,0.000968,0.33,0.613,110.031,237800,2,1
19,0.608,0.725,-7.291,0.0279,0.0233,0.0474,0.0812,0.411,109.011,245053,8,1
26,0.706,0.735,-5.382,0.0306,0.00336,0.132,0.0632,0.628,116.998,186080,0,1
55,0.493,0.865,-4.672,0.0609,0.00272,0.276,0.107,0.43,150.003,235276,11,0
9,0.617,0.723,-2.394,0.0342,0.149,1.29e-06,0.133,0.236,95.0,266790,7,0
37,0.655,0.795,-3.225,0.149,0.233,0.0018,0.149,0.266,180.056,235333,7,0
44,0.659,0.729,-5.839,0.0498,0.146,0.000851,0.0898,0.254,121.989,258827,3,0
76,0.608,0.86,-5.324,0.0554,0.0991,0.0,0.262,0.437,127.075,232947,5,0
74,0.689,0.521,-5.845,0.132,0.119,8.41e-05,0.108,0.178,95.055,229747,0,1
16,0.67,0.825,-5.419,0.0306,0.0524,0.00364,0.105,0.611,99.99,236379,5,1
74,0.509,0.781,-3.48,0.072,0.0398,0.0,0.0749,0.176,128.0,271427,8,1
62,0.609,0.801,-4.417,0.034,0.0137,0.00349,0.127,0.407,129.99,243413,0,0
70,0.634,0.69,-7.804,0.052,0.0771,0.0,0.132,0.645,94.988,253307,6,1
49,0.731,0.869,-2.634,0.0409,0.145,0.000185,0.116,0.789,127.971,218440,11,0
40,0.701,0.75,-4.622,0.0456,0.011,0.000199,0.125,0.568,113.473,240080,1,0
27,0.77,0.621,-9.559,0.0495,0.618,4.77e-06,0.0952,0.899,95.051,163973,0,1
50,0.55,0.763,-6.338,0.0437,0.000486,0.0438,0.56,0.373,173.889,237187,7,1
26,0.618,0.841,-5.108,0.0271,0.107,0.0165,0.242,0.356,106.997,286733,11,0
74,0.736,0.795,-3.299,0.0545,0.498,1.21e-06,0.254,0.511,104.066,230813,1,0
23,0.721,0.567,-6.733,0.0412,0.378,0.0,0.349,0.23,143.995,242609,0,1
37,0.628,0.681,-4.875,0.0545,0.00305,6.52e-06,0.675,0.35,104.997,197900,9,0
23,0.697,0.794,-5.005,0.0761,0.0724,0.0,0.0353,0.379,96.989,186881,2,1
74,0.338,0.803,-5.412,0.0413,0.0187,0.0,0.136,0.4,151.994,241853,8,0
53,0.849,0.483,-7.114,0.291,0.443,0.000141,0.0786,0.282,101.015,165618,6,0
5,0.637,0.359,-9.841,0.0325,0.593,5.39e-05,0.108,0.142,111.049,245294,10,0
54,0.68,0.798,-4.978,0.116,0.0929,0.0,0.0746,0.594,116.989,186800,3,1
45,0.549,0.882,-4.911,0.0505,0.0825,0.0,0.372,0.645,169.994,212560,7,1
32,0.619,0.835,-6.192,0.04,0.00101,1.08e-06,0.318,0.37,100.5,166467,0,1
10,0.655,0.715,-5.504,0.183,0.145,0.0,0.357,0.609,100.055,185045,7,1
0,0.513,0.799,-3.299,0.037,0.387,0.0,0.109,0.348,142.004,202000,4,1
40,0.684,0.631,-6.746,0.0378,0.306,4.97e-05,0.103,0.528,91.958,172174,0,0
14,0.726,0.769,-5.043,0.123,0.0293,0.0101,0.104,0.733,97.985,233833,6,1
54,0.655,0.823,-4.28,0.0546,0.0196,9.14e-05,0.546,0.622,111.007,231307,0,1
45,0.554,0.528,-6.912,0.0501,0.00664,0.0817,0.211,0.44,149.86,273918,9,1
42,0.474,0.749,-5.113,0.0363,0.00645,7.41e-05,0.0642,0.1,121.969,354286,10,0
35,0.603,0.725,-6.277,0.047,0.0571,0.103,0.216,0.502,104.945,183467,11,0
38,0.708,0.887,-5.751,0.0837,0.00167,0.291,0.129,0.811,110.046,334563,1,0
43,0.665,0.595,-7.036,0.0518,0.227,0.0,0.217,0.593,96.971,204076,1,0
32,0.54,0.916,-2.458,0.0418,0.0221,4.66e-05,0.18,0.718,94.044,245106,0,1
40,0.543,0.78,-5.726,0.102,0.0124,5.12e-06,0.171,0.67,84.012,213500,7,1
43,0.422,0.644,-7.222,0.0354,0.253,0.00243,0.0823,0.145,92.973,226813,11,1
30,0.571,0.778,-3.721,0.124,0.37,9.81e-06,0.143,0.443,119.972,239000,1,0
43,0.772,0.687,-6.451,0.0438,0.122,0.00613,0.14,0.843,120.018,226907,2,1
57,0.646,0.625,-10.75,0.0422,0.00432,0.291,0.119,0.186,109.019,283067,8,0
54,0.746,0.67,-5.072,0.0594,0.0408,0.194,0.133,0.629,125.016,238640,0,1
0,0.619,0.767,-5.926,0.0358,0.0155,0.0,0.12,0.247,121.04,219174,1,1
2,0.612,0.657,-6.971,0.0454,0.103,0.124,0.131,0.767,87.94,289973,11,0
22,0.588,0.829,-5.839,0.058,0.113,1.32e-05,0.0821,0.473,102.016,218824,2,1
17,0.642,0.758,-6.572,0.141,0.134,0.00762,0.272,0.344,125.965,216257,3,0
43,0.553,0.763,-5.026,0.0299,0.00375,0.000939,0.676,0.457,98.022,297613,0,1
64,0.531,0.821,-6.812,0.0439,0.0701,0.171,0.124,0.34,129.139,230800,2,1
41,0.607,0.763,-4.618,0.0371,0.00826,0.0,0.218,0.632,128.957,190777,6,0
1,0.479,0.675,-4.893,0.0413,0.0319,0.00536,0.128,0.189,145.022,257045,9,0
31,0.485,0.659,-5.83,0.0293,0.148,0.00295,0.171,0.121,85.996,313000,5,1
0,0.696,0.784,-7.2,0.071,0.216,0.00108,0.417,0.276,111.985,245357,11,0
42,0.619,0.761,-6.37,0.224,0.369,6.04e-06,0.0808,0.314,150.844,171656,1,0
0,0.624,0.761,-5.867,0.0345,0.692,0.000938,0.0942,0.637,91.5,216393,11,1
26,0.636,0.608,-6.732,0.0592,0.0072,1.16e-06,0.108,0.487,100.048,209287,1,0
0,0.653,0.684,-9.703,0.0432,0.496,0.794,0.366,0.354,105.049,269973,10,1
32,0.643,0.639,-6.433,0.0264,0.0477,0.00606,0.15,0.166,100.038,206735,1,1
47,0.576,0.75,-6.948,0.0275,0.00665,0.000441,0.0661,0.659,95.018,237474,4,1
43,0.8,0.626,-6.043,0.0482,0.0194,0.00416,0.103,0.792,106.974,214080,7,1
20,0.546,0.591,-5.649,0.0284,0.0616,0.538,0.275,0.357,120.031,316000,11,0
34,0.521,0.47,-8.988,0.125,0.21,0.00227,0.218,0.628,193.948,161853,3,0
48,0.577,0.52,-8.237,0.0376,0.172,0.00167,0.098,0.432,74.952,250493,3,0
48,0.389,0.757,-5.576,0.0497,0.0349,0.132,0.0861,0.509,96.98,241947,9,0
43,0.64,0.498,-8.678,0.0322,0.0502,0.105,0.227,0.27,128.068,188073,3,0
22,0.638,0.754,-5.174,0.0345,0.133,0.0517,0.48,0.688,120.021,309640,7,0
28,0.507,0.535,-8.074,0.0375,0.0264,0.607,0.162,0.348,85.966,202868,9,0
35,0.353,0.316,-10.638,0.0306,0.403,0.342,0.323,0.0693,94.936,252474,9,1
29,0.601,0.503,-7.989,0.0349,0.377,8.29e-05,0.096,0.603,130.225,219031,9,0
26,0.65,0.493,-8.786,0.0633,0.622,0.00111,0.119,0.489,163.977,239053,3,0
32,0.302,0.535,-7.829,0.0525,0.635,0.643,0.112,0.297,82.242,190707,9,0
25,0.665,0.554,-9.46,0.222,0.552,0.254,0.105,0.666,177.961,240373,7,0
37,0.47,0.47,-10.682,0.128,0.268,0.0109,0.0931,0.0715,76.406,210293,2,0
34,0.538,0.567,-8.215,0.0468,0.221,0.45,0.124,0.469,84.941,242127,4,0
39,0.683,0.388,-8.041,0.0305,0.304,0.223,0.089,0.525,110.022,204427,0,0
25,0.516,0.56,-6.955,0.0388,0.097,0.00963,0.0889,0.841,163.963,209067,1,1
43,0.722,0.595,-5.829,0.0272,0.0662,0.00482,0.197,0.364,110.047,195360,2,0
2,0.747,0.537,-8.452,0.0335,0.0774,0.00108,0.0968,0.337,97.016,213582,4,0
2,0.763,0.355,-8.826,0.0518,0.162,0.00552,0.092,0.867,70.007,234925,2,1
8,0.815,0.479,-8.544,0.0511,0.0214,0.576,0.0723,0.783,90.029,239000,5,1
1,0.708,0.456,-8.775,0.0404,0.84,0.0658,0.159,0.0859,94.976,258264,7,0
2,0.783,0.415,-9.537,0.0441,0.484,0.139,0.246,0.717,90.032,206747,9,0
64,0.551,0.324,-10.962,0.0314,0.896,0.0873,0.277,0.231,90.957,217053,0,1
60,0.844,0.362,-10.071,0.0363,0.568,0.771,0.109,0.202,115.987,238667,2,1
41,0.605,0.45,-9.825,0.0522,0.861,0.00769,0.0857,0.144,101.085,210813,7,0
58,0.768,0.429,-9.401,0.0955,0.875,0.419,0.115,0.415,104.026,225600,1,1
6,0.652,0.621,-12.733,0.038,0.342,0.651,0.177,0.75,104.996,224680,5,1
1,0.808,0.34,-8.18,0.0628,0.619,0.0342,0.11,0.723,98.021,208707,4,0
57,0.853,0.474,-10.711,0.049,0.828,0.00755,0.306,0.636,115.052,255720,9,1
57,0.946,0.493,-9.654,0.0509,0.162,0.297,0.0875,0.592,120.012,270000,8,1
56,0.613,0.634,-7.375,0.0266,0.0173,0.0844,0.118,0.496,107.009,270000,9,0
45,0.728,0.388,-11.788,0.0347,0.0221,0.884,0.0932,0.57,94.999,368347,9,0
56,0.626,0.389,-10.179,0.0413,0.174,0.683,0.102,0.372,182.092,448583,5,0
33,0.597,0.626,-5.872,0.0265,0.00175,0.0,0.0689,0.762,95.978,236547,5,0
29,0.76,0.634,-6.238,0.0499,0.0262,3.7e-06,0.0585,0.918,102.033,184147,3,0
31,0.561,0.64,-6.297,0.0244,0.127,0.0,0.163,0.288,97.95,239093,4,0
95,0.701,0.425,-10.965,0.375,0.328,0.13,0.1,0.562,135.128,194088,7,1
97,0.704,0.225,-14.454,0.0994,0.902,0.657,0.106,0.243,120.006,245426,6,0
87,0.905,0.389,-14.505,0.332,0.74,0.162,0.106,0.196,120.046,193143,8,1
84,0.678,0.533,-10.485,0.186,0.462,0.219,0.139,0.323,150.455,180953,4,1
86,0.726,0.444,-8.922,0.372,0.283,0.143,0.177,0.569,185.044,168840,8,0
0,0.573,0.591,-7.723,0.0364,0.0128,0.0409,0.116,0.601,169.975,263567,10,0
39,0.891,0.358,-8.596,0.0478,0.158,0.000438,0.0828,0.769,108.006,218792,10,0
57,0.66,0.591,-8.497,0.026,0.16,0.848,0.632,0.849,100.034,172507,4,0
43,0.685,0.364,-13.038,0.053,0.751,0.164,0.19,0.349,129.908,214661,3,0
59,0.602,0.304,-9.948,0.0736,0.345,0.0231,0.0969,0.156,73.33,240760,2,0
3,0.768,0.568,-11.548,0.0489,0.655,0.0464,0.0906,0.62,101.002,280120,0,1
28,0.588,0.742,-6.906,0.0284,0.318,0.287,0.118,0.318,100.039,219701,0,1
0,0.551,0.528,-3.45,0.0445,0.765,0.000808,0.15,0.165,74.421,195356,3,0
33,0.135,0.312,-11.607,0.0304,0.452,0.936,0.175,0.0827,173.782,253960,7,1
3,0.395,0.665,-4.031,0.0897,0.557,0.0,0.117,0.597,131.688,195133,6,0
26,0.858,0.368,-13.592,0.0961,0.241,6.61e-06,0.0628,0.633,81.888,292379,11,1
58,0.509,0.856,-5.091,0.0553,0.00895,0.0108,0.424,0.427,91.02,257320,9,0
31,0.394,0.331,-11.762,0.0802,0.29,1.35e-05,0.109,0.154,106.532,197708,10,1
2,0.894,0.334,-7.852,0.0838,0.156,0.782,0.105,0.346,93.025,196128,4,0
4,0.825,0.304,-11.597,0.101,0.14,0.000498,0.147,0.3,84.927,140973,5,1
5,0.532,0.178,-9.754,0.0541,0.614,0.14,0.0985,0.103,149.879,181467,9,0
5,0.74,0.415,-11.429,0.0594,0.288,0.534,0.103,0.153,89.997,168000,0,1
13,0.765,0.327,-8.029,0.277,0.571,0.0479,0.0787,0.292,74.931,129600,6,1
8,0.688,0.349,-7.182,0.27,0.241,0.685,0.374,0.433,169.773,144000,6,0
